NO	YEAR	MONTH	DAY	HOUR	PM25	DEWPOINT	TEMP	PRESION	WIND_DIRECTION	WIND_SPEED	SNOW	RAIN	FECHA	FECHA_SIN_H
25341	2012	11	21	20	286.0	-1	1.0	1020.0	SE	0.89	0	0	2012-11-21 20:00:00	2012-11-21
25342	2012	11	21	21	308.0	-1	1.0	1020.0	NE	0.89	0	0	2012-11-21 21:00:00	2012-11-21
25343	2012	11	21	22	338.0	-1	1.0	1020.0	NE	1.78	0	0	2012-11-21 22:00:00	2012-11-21
25344	2012	11	21	23	350.0	-1	0.0	1019.0	cv	0.89	0	0	2012-11-21 23:00:00	2012-11-21
25345	2012	11	22	0	404.0	0	0.0	1020.0	cv	1.34	0	0	2012-11-22 00:00:00	2012-11-22
25346	2012	11	22	1	410.0	-2	-1.0	1019.0	cv	2.23	0	0	2012-11-22 01:00:00	2012-11-22
25347	2012	11	22	2	418.0	-2	-1.0	1019.0	NW	1.79	0	0	2012-11-22 02:00:00	2012-11-22
25348	2012	11	22	3	431.0	-1	0.0	1019.0	cv	0.89	0	0	2012-11-22 03:00:00	2012-11-22
25349	2012	11	22	4	359.0	-1	0.0	1019.0	SE	0.89	0	0	2012-11-22 04:00:00	2012-11-22
25350	2012	11	22	5	318.0	-1	1.0	1019.0	NE	0.89	0	0	2012-11-22 05:00:00	2012-11-22
25351	2012	11	22	6	335.0	-1	1.0	1020.0	NW	1.79	0	0	2012-11-22 06:00:00	2012-11-22
25352	2012	11	22	7	236.0	0	2.0	1021.0	NW	3.58	0	0	2012-11-22 07:00:00	2012-11-22
25353	2012	11	22	8	226.0	0	4.0	1022.0	NW	6.71	0	0	2012-11-22 08:00:00	2012-11-22
25354	2012	11	22	9	226.0	1	4.0	1022.0	cv	0.89	0	0	2012-11-22 09:00:00	2012-11-22
25355	2012	11	22	10	190.0	1	6.0	1023.0	NW	3.13	0	0	2012-11-22 10:00:00	2012-11-22
25356	2012	11	22	11	84.0	1	6.0	1023.0	NW	7.15	0	0	2012-11-22 11:00:00	2012-11-22
25357	2012	11	22	12	33.0	0	7.0	1023.0	NE	1.79	0	0	2012-11-22 12:00:00	2012-11-22
25358	2012	11	22	13	38.0	-2	7.0	1023.0	NW	4.92	0	0	2012-11-22 13:00:00	2012-11-22
25359	2012	11	22	14	28.0	-9	8.0	1023.0	NW	12.97	0	0	2012-11-22 14:00:00	2012-11-22
25360	2012	11	22	15	23.0	-10	7.0	1024.0	NW	21.91	0	0	2012-11-22 15:00:00	2012-11-22
25361	2012	11	22	16	19.0	-11	7.0	1025.0	NW	29.96	0	0	2012-11-22 16:00:00	2012-11-22
25362	2012	11	22	17	13.0	-11	6.0	1026.0	NW	37.11	0	0	2012-11-22 17:00:00	2012-11-22
25363	2012	11	22	18	16.0	-11	4.0	1027.0	NW	42.92	0	0	2012-11-22 18:00:00	2012-11-22
25364	2012	11	22	19	13.0	-16	4.0	1029.0	NW	48.73	0	0	2012-11-22 19:00:00	2012-11-22
25365	2012	11	22	20	11.0	-17	4.0	1030.0	NW	55.88	0	0	2012-11-22 20:00:00	2012-11-22
25366	2012	11	22	21	6.0	-18	2.0	1031.0	NW	63.03	0	0	2012-11-22 21:00:00	2012-11-22
25367	2012	11	22	22	6.0	-20	2.0	1032.0	NW	71.08	0	0	2012-11-22 22:00:00	2012-11-22
25368	2012	11	22	23	11.0	-20	1.0	1031.0	NW	76.89	0	0	2012-11-22 23:00:00	2012-11-22
25369	2012	11	23	0	15.0	-20	0.0	1031.0	NW	82.7	0	0	2012-11-23 00:00:00	2012-11-23
25370	2012	11	23	1	16.0	-16	-3.0	1031.0	NE	3.13	0	0	2012-11-23 01:00:00	2012-11-23
25371	2012	11	23	2	15.0	-16	-4.0	1031.0	NW	4.02	0	0	2012-11-23 02:00:00	2012-11-23
25372	2012	11	23	3	15.0	-17	-3.0	1030.0	NW	4.91	0	0	2012-11-23 03:00:00	2012-11-23
25373	2012	11	23	4	12.0	-15	-7.0	1029.0	NW	8.04	0	0	2012-11-23 04:00:00	2012-11-23
25374	2012	11	23	5	14.0	-14	-5.0	1029.0	NW	11.17	0	0	2012-11-23 05:00:00	2012-11-23
25375	2012	11	23	6	10.0	-12	-6.0	1029.0	NE	1.79	0	0	2012-11-23 06:00:00	2012-11-23
25376	2012	11	23	7	21.0	-12	-6.0	1029.0	NW	3.13	0	0	2012-11-23 07:00:00	2012-11-23
25377	2012	11	23	8	25.0	-13	-2.0	1029.0	NE	3.13	0	0	2012-11-23 08:00:00	2012-11-23
25378	2012	11	23	9	27.0	-14	1.0	1029.0	NW	3.13	0	0	2012-11-23 09:00:00	2012-11-23
25379	2012	11	23	10	23.0	-15	2.0	1029.0	NW	6.26	0	0	2012-11-23 10:00:00	2012-11-23
25380	2012	11	23	11	27.0	-16	3.0	1028.0	NW	9.39	0	0	2012-11-23 11:00:00	2012-11-23
25381	2012	11	23	12	30.0	-16	4.0	1026.0	NW	12.52	0	0	2012-11-23 12:00:00	2012-11-23
25382	2012	11	23	13	29.0	-16	5.0	1025.0	NW	15.65	0	0	2012-11-23 13:00:00	2012-11-23
25383	2012	11	23	14	39.0	-16	6.0	1024.0	NW	18.78	0	0	2012-11-23 14:00:00	2012-11-23
25384	2012	11	23	15	43.0	-16	6.0	1023.0	NW	21.91	0	0	2012-11-23 15:00:00	2012-11-23
25385	2012	11	23	16	44.0	-14	6.0	1023.0	NW	26.83	0	0	2012-11-23 16:00:00	2012-11-23
25386	2012	11	23	17	49.0	-13	5.0	1023.0	NW	31.75	0	0	2012-11-23 17:00:00	2012-11-23
25387	2012	11	23	18	78.0	-13	4.0	1023.0	cv	3.13	0	0	2012-11-23 18:00:00	2012-11-23
25388	2012	11	23	19	85.0	-12	4.0	1024.0	SE	4.02	0	0	2012-11-23 19:00:00	2012-11-23
25389	2012	11	23	20	94.0	-11	4.0	1024.0	SE	8.04	0	0	2012-11-23 20:00:00	2012-11-23
25390	2012	11	23	21	105.0	-10	3.0	1024.0	SE	12.06	0	0	2012-11-23 21:00:00	2012-11-23
25391	2012	11	23	22	100.0	-10	3.0	1024.0	SE	15.19	0	0	2012-11-23 22:00:00	2012-11-23
25392	2012	11	23	23	95.0	-10	3.0	1024.0	SE	16.98	0	0	2012-11-23 23:00:00	2012-11-23
25393	2012	11	24	0	106.0	-7	-3.0	1024.0	cv	0.45	0	0	2012-11-24 00:00:00	2012-11-24
25394	2012	11	24	1	116.0	-7	-3.0	1023.0	cv	1.34	0	0	2012-11-24 01:00:00	2012-11-24
25395	2012	11	24	2	123.0	-8	-6.0	1023.0	NW	1.79	0	0	2012-11-24 02:00:00	2012-11-24
25396	2012	11	24	3	131.0	-7	-5.0	1022.0	cv	0.89	0	0	2012-11-24 03:00:00	2012-11-24
25397	2012	11	24	4	155.0	-8	-5.0	1022.0	cv	1.78	0	0	2012-11-24 04:00:00	2012-11-24
25398	2012	11	24	5	162.0	-8	-5.0	1022.0	cv	2.23	0	0	2012-11-24 05:00:00	2012-11-24
25399	2012	11	24	6	177.0	-8	-6.0	1022.0	NW	0.89	0	0	2012-11-24 06:00:00	2012-11-24
25400	2012	11	24	7	148.0	-8	-7.0	1022.0	NE	0.89	0	0	2012-11-24 07:00:00	2012-11-24
25401	2012	11	24	8	121.0	-7	-5.0	1023.0	NW	1.79	0	0	2012-11-24 08:00:00	2012-11-24
25402	2012	11	24	9	109.0	-5	-1.0	1023.0	NW	3.58	0	0	2012-11-24 09:00:00	2012-11-24
25403	2012	11	24	10	90.0	-6	2.0	1022.0	cv	0.89	0	0	2012-11-24 10:00:00	2012-11-24
25404	2012	11	24	11	84.0	-8	4.0	1022.0	cv	1.78	0	0	2012-11-24 11:00:00	2012-11-24
25405	2012	11	24	12	72.0	-9	6.0	1021.0	cv	2.67	0	0	2012-11-24 12:00:00	2012-11-24
25406	2012	11	24	13	83.0	-9	7.0	1020.0	cv	4.46	0	0	2012-11-24 13:00:00	2012-11-24
25407	2012	11	24	14	121.0	-10	7.0	1019.0	cv	7.59	0	0	2012-11-24 14:00:00	2012-11-24
25408	2012	11	24	15	141.0	-9	6.0	1018.0	SE	3.13	0	0	2012-11-24 15:00:00	2012-11-24
25409	2012	11	24	16	118.0	-10	6.0	1018.0	SE	6.26	0	0	2012-11-24 16:00:00	2012-11-24
25410	2012	11	24	17	158.0	-8	4.0	1018.0	SE	8.05	0	0	2012-11-24 17:00:00	2012-11-24
25411	2012	11	24	18	202.0	-7	2.0	1018.0	SE	9.84	0	0	2012-11-24 18:00:00	2012-11-24
25412	2012	11	24	19	204.0	-6	0.0	1019.0	SE	11.63	0	0	2012-11-24 19:00:00	2012-11-24
25413	2012	11	24	20	221.0	-5	0.0	1020.0	cv	0.89	0	0	2012-11-24 20:00:00	2012-11-24
25414	2012	11	24	21	209.0	-5	-3.0	1019.0	NE	0.89	0	0	2012-11-24 21:00:00	2012-11-24
25415	2012	11	24	22	246.0	-4	-2.0	1019.0	SE	0.89	0	0	2012-11-24 22:00:00	2012-11-24
25416	2012	11	24	23	315.0	-5	-3.0	1020.0	NE	1.79	0	0	2012-11-24 23:00:00	2012-11-24
25417	2012	11	25	0	326.0	-5	-2.0	1020.0	cv	0.89	0	0	2012-11-25 00:00:00	2012-11-25
25418	2012	11	25	1	358.0	-4	-3.0	1020.0	NW	1.79	0	0	2012-11-25 01:00:00	2012-11-25
25419	2012	11	25	2	445.0	-4	-3.0	1019.0	NW	2.68	0	0	2012-11-25 02:00:00	2012-11-25
25420	2012	11	25	3	413.0	-5	-3.0	1018.0	NW	4.47	0	0	2012-11-25 03:00:00	2012-11-25
25421	2012	11	25	4	345.0	-5	-3.0	1018.0	NW	6.26	0	0	2012-11-25 04:00:00	2012-11-25
25422	2012	11	25	5	329.0	-4	-1.0	1018.0	cv	0.89	0	0	2012-11-25 05:00:00	2012-11-25
25423	2012	11	25	6	290.0	-4	0.0	1018.0	NW	1.79	0	0	2012-11-25 06:00:00	2012-11-25
25424	2012	11	25	7	248.0	-4	-1.0	1019.0	cv	0.45	0	0	2012-11-25 07:00:00	2012-11-25
25425	2012	11	25	8	284.0	-3	0.0	1020.0	NW	1.79	0	0	2012-11-25 08:00:00	2012-11-25
25426	2012	11	25	9	247.0	-4	2.0	1020.0	NW	4.92	0	0	2012-11-25 09:00:00	2012-11-25
25427	2012	11	25	10	246.0	-3	2.0	1020.0	NW	8.05	0	0	2012-11-25 10:00:00	2012-11-25
25428	2012	11	25	11	109.0	-8	6.0	1020.0	NW	13.86	0	0	2012-11-25 11:00:00	2012-11-25
25429	2012	11	25	12	33.0	-13	8.0	1019.0	NW	19.67	0	0	2012-11-25 12:00:00	2012-11-25
25430	2012	11	25	13	20.0	-14	7.0	1019.0	NW	27.72	0	0	2012-11-25 13:00:00	2012-11-25
25431	2012	11	25	14	14.0	-15	7.0	1019.0	NW	34.87	0	0	2012-11-25 14:00:00	2012-11-25
25432	2012	11	25	15	11.0	-16	7.0	1020.0	NW	42.02	0	0	2012-11-25 15:00:00	2012-11-25
25433	2012	11	25	16	8.0	-16	7.0	1020.0	NW	46.94	0	0	2012-11-25 16:00:00	2012-11-25
25434	2012	11	25	17	9.0	-16	6.0	1021.0	NW	51.86	0	0	2012-11-25 17:00:00	2012-11-25
25435	2012	11	25	18	17.0	-16	6.0	1021.0	NW	57.67	0	0	2012-11-25 18:00:00	2012-11-25
25436	2012	11	25	19	20.0	-17	4.0	1022.0	NW	61.69	0	0	2012-11-25 19:00:00	2012-11-25
25437	2012	11	25	20	17.0	-15	2.0	1023.0	cv	0.89	0	0	2012-11-25 20:00:00	2012-11-25
25438	2012	11	25	21	13.0	-14	1.0	1023.0	NW	4.02	0	0	2012-11-25 21:00:00	2012-11-25
25439	2012	11	25	22	22.0	-16	3.0	1023.0	NW	8.04	0	0	2012-11-25 22:00:00	2012-11-25
25440	2012	11	25	23	32.0	-13	-1.0	1023.0	NW	9.83	0	0	2012-11-25 23:00:00	2012-11-25
25441	2012	11	26	0	23.0	-14	0.0	1023.0	NW	12.96	0	0	2012-11-26 00:00:00	2012-11-26
25442	2012	11	26	1	11.0	-14	2.0	1023.0	NW	17.88	0	0	2012-11-26 01:00:00	2012-11-26
25443	2012	11	26	2	19.0	-15	2.0	1023.0	NW	25.03	0	0	2012-11-26 02:00:00	2012-11-26
25444	2012	11	26	3	19.0	-15	2.0	1022.0	NW	29.95	0	0	2012-11-26 03:00:00	2012-11-26
25445	2012	11	26	4	16.0	-15	1.0	1022.0	NW	33.97	0	0	2012-11-26 04:00:00	2012-11-26
25446	2012	11	26	5	13.0	-12	-1.0	1022.0	NW	35.76	0	0	2012-11-26 05:00:00	2012-11-26
25447	2012	11	26	6	15.0	-16	1.0	1022.0	NW	38.89	0	0	2012-11-26 06:00:00	2012-11-26
25448	2012	11	26	7	15.0	-16	1.0	1022.0	NW	42.91	0	0	2012-11-26 07:00:00	2012-11-26
25449	2012	11	26	8	14.0	-16	2.0	1023.0	NW	46.93	0	0	2012-11-26 08:00:00	2012-11-26
25450	2012	11	26	9	17.0	-16	3.0	1023.0	NW	50.06	0	0	2012-11-26 09:00:00	2012-11-26
25451	2012	11	26	10	16.0	-17	4.0	1023.0	NW	54.08	0	0	2012-11-26 10:00:00	2012-11-26
25452	2012	11	26	11	11.0	-18	5.0	1023.0	NW	61.23	0	0	2012-11-26 11:00:00	2012-11-26
25453	2012	11	26	12	20.0	-19	6.0	1022.0	NW	68.38	0	0	2012-11-26 12:00:00	2012-11-26
25454	2012	11	26	13	17.0	-20	6.0	1021.0	NW	77.32	0	0	2012-11-26 13:00:00	2012-11-26
25455	2012	11	26	14	16.0	-19	7.0	1020.0	NW	85.37	0	0	2012-11-26 14:00:00	2012-11-26
25456	2012	11	26	15	23.0	-19	7.0	1019.0	NW	92.52	0	0	2012-11-26 15:00:00	2012-11-26
25459	2012	11	26	18	39.0	-17	5.0	1020.0	SE	3.13	0	0	2012-11-26 18:00:00	2012-11-26
25460	2012	11	26	19	34.0	-17	5.0	1020.0	SE	7.15	0	0	2012-11-26 19:00:00	2012-11-26
25461	2012	11	26	20	44.0	-16	4.0	1019.0	SE	11.17	0	0	2012-11-26 20:00:00	2012-11-26
25462	2012	11	26	21	54.0	-11	-1.0	1019.0	SE	12.06	0	0	2012-11-26 21:00:00	2012-11-26
25463	2012	11	26	22	69.0	-10	-1.0	1019.0	SE	13.85	0	0	2012-11-26 22:00:00	2012-11-26
25464	2012	11	26	23	90.0	-9	-2.0	1018.0	SE	14.74	0	0	2012-11-26 23:00:00	2012-11-26
25465	2012	11	27	0	98.0	-10	-2.0	1018.0	SE	16.53	0	0	2012-11-27 00:00:00	2012-11-27
25466	2012	11	27	1	120.0	-10	-2.0	1018.0	cv	0.89	0	0	2012-11-27 01:00:00	2012-11-27
25467	2012	11	27	2	129.0	-10	-3.0	1017.0	NE	1.79	0	0	2012-11-27 02:00:00	2012-11-27
25468	2012	11	27	3	130.0	-10	-3.0	1017.0	NE	2.68	0	0	2012-11-27 03:00:00	2012-11-27
25469	2012	11	27	4	142.0	-10	-3.0	1016.0	SE	0.89	0	0	2012-11-27 04:00:00	2012-11-27
25470	2012	11	27	5	171.0	-9	-4.0	1015.0	cv	0.89	0	0	2012-11-27 05:00:00	2012-11-27
25471	2012	11	27	6	182.0	-9	-4.0	1015.0	cv	1.78	0	0	2012-11-27 06:00:00	2012-11-27
25472	2012	11	27	7	184.0	-10	-6.0	1014.0	NE	0.89	0	0	2012-11-27 07:00:00	2012-11-27
25473	2012	11	27	8	179.0	-7	-4.0	1014.0	cv	0.89	0	0	2012-11-27 08:00:00	2012-11-27
25474	2012	11	27	9	169.0	-6	-1.0	1014.0	cv	1.78	0	0	2012-11-27 09:00:00	2012-11-27
25475	2012	11	27	10	181.0	-6	1.0	1013.0	cv	2.67	0	0	2012-11-27 10:00:00	2012-11-27
25476	2012	11	27	11	204.0	-6	2.0	1013.0	cv	3.56	0	0	2012-11-27 11:00:00	2012-11-27
25477	2012	11	27	12	234.0	-6	3.0	1011.0	cv	4.45	0	0	2012-11-27 12:00:00	2012-11-27
25478	2012	11	27	13	230.0	-6	4.0	1010.0	cv	6.24	0	0	2012-11-27 13:00:00	2012-11-27
25479	2012	11	27	14	253.0	-6	4.0	1008.0	SE	1.79	0	0	2012-11-27 14:00:00	2012-11-27
25480	2012	11	27	15	244.0	-6	4.0	1008.0	SE	3.58	0	0	2012-11-27 15:00:00	2012-11-27
25481	2012	11	27	16	241.0	-6	3.0	1008.0	cv	0.89	0	0	2012-11-27 16:00:00	2012-11-27
25482	2012	11	27	17	245.0	-5	0.0	1008.0	NE	1.79	0	0	2012-11-27 17:00:00	2012-11-27
25483	2012	11	27	18	247.0	-4	1.0	1008.0	SE	0.89	0	0	2012-11-27 18:00:00	2012-11-27
25484	2012	11	27	19	276.0	-4	-1.0	1009.0	NE	1.79	0	0	2012-11-27 19:00:00	2012-11-27
25485	2012	11	27	20	285.0	-4	1.0	1010.0	NE	4.92	0	0	2012-11-27 20:00:00	2012-11-27
25486	2012	11	27	21	161.0	-5	1.0	1011.0	cv	0.89	0	0	2012-11-27 21:00:00	2012-11-27
25487	2012	11	27	22	68.0	-23	7.0	1012.0	NW	12.96	0	0	2012-11-27 22:00:00	2012-11-27
25488	2012	11	27	23	73.0	-22	5.0	1013.0	NW	26.82	0	0	2012-11-27 23:00:00	2012-11-27
25489	2012	11	28	0	63.0	-22	5.0	1014.0	NW	40.68	0	0	2012-11-28 00:00:00	2012-11-28
25490	2012	11	28	1	63.0	-20	4.0	1014.0	NW	51.86	0	0	2012-11-28 01:00:00	2012-11-28
25491	2012	11	28	2	53.0	-18	4.0	1014.0	NW	63.04	0	0	2012-11-28 02:00:00	2012-11-28
25492	2012	11	28	3	37.0	-16	3.0	1016.0	NW	74.22	0	0	2012-11-28 03:00:00	2012-11-28
25493	2012	11	28	4	14.0	-16	1.0	1017.0	NW	82.27	0	0	2012-11-28 04:00:00	2012-11-28
25494	2012	11	28	5	11.0	-17	1.0	1018.0	NW	92.1	0	0	2012-11-28 05:00:00	2012-11-28
25495	2012	11	28	6	9.0	-17	0.0	1019.0	NW	99.25	0	0	2012-11-28 06:00:00	2012-11-28
25496	2012	11	28	7	9.0	-15	-1.0	1020.0	NW	105.06	0	0	2012-11-28 07:00:00	2012-11-28
25497	2012	11	28	8	10.0	-17	1.0	1022.0	NW	109.08	0	0	2012-11-28 08:00:00	2012-11-28
25498	2012	11	28	9	13.0	-17	1.0	1023.0	NW	113.1	0	0	2012-11-28 09:00:00	2012-11-28
25499	2012	11	28	10	23.0	-18	2.0	1024.0	NW	122.04	0	0	2012-11-28 10:00:00	2012-11-28
25500	2012	11	28	11	16.0	-18	3.0	1024.0	NW	130.09	0	0	2012-11-28 11:00:00	2012-11-28
25501	2012	11	28	12	10.0	-18	4.0	1023.0	NW	139.03	0	0	2012-11-28 12:00:00	2012-11-28
25502	2012	11	28	13	11.0	-17	4.0	1023.0	NW	144.84	0	0	2012-11-28 13:00:00	2012-11-28
25503	2012	11	28	14	11.0	-18	4.0	1022.0	NW	149.76	0	0	2012-11-28 14:00:00	2012-11-28
25504	2012	11	28	15	13.0	-17	4.0	1022.0	NW	155.57	0	0	2012-11-28 15:00:00	2012-11-28
25505	2012	11	28	16	12.0	-16	4.0	1022.0	NW	161.38	0	0	2012-11-28 16:00:00	2012-11-28
25506	2012	11	28	17	19.0	-16	4.0	1022.0	NW	167.19	0	0	2012-11-28 17:00:00	2012-11-28
25507	2012	11	28	18	13.0	-16	3.0	1023.0	NW	170.32	0	0	2012-11-28 18:00:00	2012-11-28
25508	2012	11	28	19	18.0	-13	-1.0	1023.0	NW	173.45	0	0	2012-11-28 19:00:00	2012-11-28
25509	2012	11	28	20	23.0	-15	2.0	1024.0	SE	3.13	0	0	2012-11-28 20:00:00	2012-11-28
25510	2012	11	28	21	24.0	-15	1.0	1024.0	NW	1.79	0	0	2012-11-28 21:00:00	2012-11-28
25511	2012	11	28	22	36.0	-11	-3.0	1024.0	NW	3.58	0	0	2012-11-28 22:00:00	2012-11-28
25512	2012	11	28	23	43.0	-12	-2.0	1024.0	cv	0.89	0	0	2012-11-28 23:00:00	2012-11-28
25513	2012	11	29	0	44.0	-11	-4.0	1024.0	NE	1.79	0	0	2012-11-29 00:00:00	2012-11-29
25514	2012	11	29	1	45.0	-10	-6.0	1024.0	NE	3.58	0	0	2012-11-29 01:00:00	2012-11-29
25515	2012	11	29	2	65.0	-11	-7.0	1024.0	NW	3.13	0	0	2012-11-29 02:00:00	2012-11-29
25516	2012	11	29	3	145.0	-10	-6.0	1024.0	cv	0.89	0	0	2012-11-29 03:00:00	2012-11-29
25517	2012	11	29	4	131.0	-11	-6.0	1024.0	NW	1.79	0	0	2012-11-29 04:00:00	2012-11-29
25518	2012	11	29	5	99.0	-11	-7.0	1024.0	NW	3.58	0	0	2012-11-29 05:00:00	2012-11-29
25519	2012	11	29	6	37.0	-10	-7.0	1024.0	cv	0.89	0	0	2012-11-29 06:00:00	2012-11-29
25520	2012	11	29	7	97.0	-9	-6.0	1025.0	cv	1.78	0	0	2012-11-29 07:00:00	2012-11-29
25521	2012	11	29	8	76.0	-7	-3.0	1026.0	NW	1.79	0	0	2012-11-29 08:00:00	2012-11-29
25522	2012	11	29	9	72.0	-10	0.0	1026.0	cv	0.89	0	0	2012-11-29 09:00:00	2012-11-29
25523	2012	11	29	10	58.0	-10	1.0	1026.0	NW	1.79	0	0	2012-11-29 10:00:00	2012-11-29
25524	2012	11	29	11	40.0	-14	3.0	1025.0	NW	3.58	0	0	2012-11-29 11:00:00	2012-11-29
25525	2012	11	29	12	38.0	-19	4.0	1024.0	cv	1.79	0	0	2012-11-29 12:00:00	2012-11-29
25526	2012	11	29	13	40.0	-19	5.0	1023.0	NW	1.79	0	0	2012-11-29 13:00:00	2012-11-29
25527	2012	11	29	14	42.0	-19	5.0	1022.0	NW	3.58	0	0	2012-11-29 14:00:00	2012-11-29
25528	2012	11	29	15	41.0	-19	5.0	1022.0	cv	0.89	0	0	2012-11-29 15:00:00	2012-11-29
25529	2012	11	29	16	46.0	-18	3.0	1022.0	SE	1.79	0	0	2012-11-29 16:00:00	2012-11-29
25530	2012	11	29	17	49.0	-17	1.0	1022.0	SE	2.68	0	0	2012-11-29 17:00:00	2012-11-29
25531	2012	11	29	18	59.0	-14	0.0	1023.0	cv	0.89	0	0	2012-11-29 18:00:00	2012-11-29
25532	2012	11	29	19	80.0	-9	-2.0	1023.0	SE	0.89	0	0	2012-11-29 19:00:00	2012-11-29
25533	2012	11	29	20	71.0	-9	-3.0	1024.0	SE	1.78	0	0	2012-11-29 20:00:00	2012-11-29
25534	2012	11	29	21	81.0	-9	-4.0	1024.0	NE	0.89	0	0	2012-11-29 21:00:00	2012-11-29
25535	2012	11	29	22	79.0	-10	-5.0	1025.0	NW	1.79	0	0	2012-11-29 22:00:00	2012-11-29
25536	2012	11	29	23	122.0	-11	-5.0	1025.0	NW	3.58	0	0	2012-11-29 23:00:00	2012-11-29
25537	2012	11	30	0	167.0	-11	-5.0	1025.0	NW	6.71	0	0	2012-11-30 00:00:00	2012-11-30
25538	2012	11	30	1	152.0	-11	-5.0	1025.0	NW	9.84	0	0	2012-11-30 01:00:00	2012-11-30
25539	2012	11	30	2	78.0	-14	-2.0	1026.0	NE	4.92	0	0	2012-11-30 02:00:00	2012-11-30
25540	2012	11	30	3	42.0	-14	-2.0	1026.0	NE	12.07	0	0	2012-11-30 03:00:00	2012-11-30
25541	2012	11	30	4	31.0	-16	-3.0	1027.0	NE	16.99	0	0	2012-11-30 04:00:00	2012-11-30
25542	2012	11	30	5	24.0	-18	-3.0	1028.0	NE	22.8	0	0	2012-11-30 05:00:00	2012-11-30
25543	2012	11	30	6	17.0	-19	-4.0	1029.0	NE	30.85	0	0	2012-11-30 06:00:00	2012-11-30
25544	2012	11	30	7	13.0	-20	-5.0	1031.0	NE	34.87	0	0	2012-11-30 07:00:00	2012-11-30
25545	2012	11	30	8	23.0	-20	-4.0	1032.0	NE	40.68	0	0	2012-11-30 08:00:00	2012-11-30
25546	2012	11	30	9	11.0	-21	-4.0	1033.0	NE	47.83	0	0	2012-11-30 09:00:00	2012-11-30
25547	2012	11	30	10	21.0	-21	-3.0	1033.0	NE	54.98	0	0	2012-11-30 10:00:00	2012-11-30
25548	2012	11	30	11	18.0	-21	-2.0	1033.0	NE	59.9	0	0	2012-11-30 11:00:00	2012-11-30
25549	2012	11	30	12	14.0	-23	-1.0	1033.0	NE	64.82	0	0	2012-11-30 12:00:00	2012-11-30
25550	2012	11	30	13	16.0	-23	-1.0	1032.0	NE	69.74	0	0	2012-11-30 13:00:00	2012-11-30
25551	2012	11	30	14	12.0	-24	-1.0	1032.0	NE	73.76	0	0	2012-11-30 14:00:00	2012-11-30
25552	2012	11	30	15	9.0	-24	-1.0	1032.0	NE	77.78	0	0	2012-11-30 15:00:00	2012-11-30
25553	2012	11	30	16	16.0	-24	-1.0	1032.0	NE	81.8	0	0	2012-11-30 16:00:00	2012-11-30
25554	2012	11	30	17	14.0	-24	-2.0	1032.0	SE	1.79	0	0	2012-11-30 17:00:00	2012-11-30
25555	2012	11	30	18	32.0	-21	-3.0	1033.0	SE	3.58	0	0	2012-11-30 18:00:00	2012-11-30
25556	2012	11	30	19	19.0	-21	-4.0	1034.0	cv	0.89	0	0	2012-11-30 19:00:00	2012-11-30
25557	2012	11	30	20	20.0	-21	-6.0	1034.0	NW	1.79	0	0	2012-11-30 20:00:00	2012-11-30
25558	2012	11	30	21	25.0	-18	-6.0	1035.0	cv	0.89	0	0	2012-11-30 21:00:00	2012-11-30
25559	2012	11	30	22	45.0	-20	-5.0	1035.0	cv	1.78	0	0	2012-11-30 22:00:00	2012-11-30
25560	2012	11	30	23	51.0	-17	-7.0	1036.0	cv	2.67	0	0	2012-11-30 23:00:00	2012-11-30
25561	2012	12	1	0	41.0	-16	-8.0	1035.0	NW	1.79	0	0	2012-12-01 00:00:00	2012-12-01
25562	2012	12	1	1	46.0	-17	-7.0	1035.0	cv	0.89	0	0	2012-12-01 01:00:00	2012-12-01
25563	2012	12	1	2	37.0	-15	-7.0	1036.0	cv	1.34	0	0	2012-12-01 02:00:00	2012-12-01
25564	2012	12	1	3	48.0	-15	-9.0	1035.0	NE	0.89	0	0	2012-12-01 03:00:00	2012-12-01
25565	2012	12	1	4	43.0	-14	-9.0	1035.0	NE	1.78	0	0	2012-12-01 04:00:00	2012-12-01
25566	2012	12	1	5	77.0	-17	-8.0	1034.0	NE	2.67	0	0	2012-12-01 05:00:00	2012-12-01
25567	2012	12	1	6	53.0	-16	-8.0	1034.0	NE	3.56	0	0	2012-12-01 06:00:00	2012-12-01
25568	2012	12	1	7	57.0	-13	-8.0	1033.0	NE	4.45	0	0	2012-12-01 07:00:00	2012-12-01
25569	2012	12	1	8	78.0	-15	-6.0	1033.0	cv	0.89	0	0	2012-12-01 08:00:00	2012-12-01
25570	2012	12	1	9	84.0	-16	-5.0	1033.0	cv	1.78	0	0	2012-12-01 09:00:00	2012-12-01
25571	2012	12	1	10	101.0	-15	-4.0	1033.0	cv	2.67	0	0	2012-12-01 10:00:00	2012-12-01
25572	2012	12	1	11	117.0	-14	-3.0	1032.0	SE	1.79	0	0	2012-12-01 11:00:00	2012-12-01
25573	2012	12	1	12	118.0	-14	-2.0	1030.0	SE	4.92	0	0	2012-12-01 12:00:00	2012-12-01
25574	2012	12	1	13	107.0	-14	-2.0	1029.0	SE	9.84	0	0	2012-12-01 13:00:00	2012-12-01
25575	2012	12	1	14	90.0	-13	-1.0	1028.0	SE	13.86	0	0	2012-12-01 14:00:00	2012-12-01
25576	2012	12	1	15	78.0	-11	-1.0	1028.0	SE	18.78	0	0	2012-12-01 15:00:00	2012-12-01
