PM25	YEAR	month_sin_scaled	month_cos_scaled	hour_sin_scaled	hour_cos_scaled	WIND_DIRECTION_NW	WIND_DIRECTION_cv	WIND_DIRECTION_SE	WIND_DIRECTION_NE	WIND_SPEED_lag1_scaled	DEWPOINT_scaled	TEMP_lag21_scaled	RAIN_scaled	SNOW_scaled	PRESION_scaled
40.0	2012	1.2271746397158534	-0.7041872301062161	-1.223760622456625	-0.7084399385726589	0.0	0.0	1.0	0.0	0.2404487032176088	-0.6755581445356631	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
43.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531734	-0.3672357700366072	0.0	0.0	1.0	0.0	0.3847792095137664	-0.6062743842058769	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
38.0	2012	1.2271746397158534	-0.7041872301062161	-1.4131613153870397	-0.0010785951343066	0.0	0.0	1.0	0.0	0.529109715809924	-0.6062743842058769	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
36.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531736	0.3650785797679938	0.0	0.0	1.0	0.0	0.6284252530095177	-0.6062743842058769	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
43.0	2012	1.2271746397158534	-0.7041872301062161	-1.2237606224566255	0.7062827483040456	0.0	0.0	1.0	0.0	0.7457064056781437	-0.6755581445356631	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
47.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161095	0.9992814102546632	0.0	0.0	1.0	0.0	0.8268544665607387	-0.7448419048654493	-0.6064200825822604	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
54.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819846	1.2241071910110966	0.0	0.0	1.0	0.0	0.8900369119743012	-0.8141256651952355	-0.6064200825822604	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
44.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139936	1.365438585156964	0.0	0.0	1.0	0.0	0.953219357387864	-0.8141256651952355	-0.6885485245425242	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
28.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230713	1.4136440917423974	0.0	1.0	0.0	0.0	0.9893524491738952	-0.8141256651952355	-0.6885485245425242	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
41.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601352	1.3654385851569646	0.0	1.0	0.0	0.0	-0.4634400736421135	-0.7448419048654493	-0.6885485245425242	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
31.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	1.224107191011097	1.0	0.0	0.0	0.0	-0.4454744581730813	-0.7448419048654493	-0.770676966502788	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
35.0	2012	1.2271746397158534	-0.7041872301062161	1.000185814562252	0.9992814102546635	0.0	0.0	1.0	0.0	-0.4452725973251146	-0.6755581445356631	-0.6885485245425242	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
45.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	0.7062827483040456	0.0	1.0	0.0	0.0	-0.4634400736421135	-0.6062743842058769	-0.6885485245425242	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
36.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	0.3650785797679944	0.0	1.0	0.0	0.0	-0.4723219509526463	-0.6062743842058769	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
28.0	2012	1.2271746397158534	-0.7041872301062161	1.414250720633182	-0.0010785951343063	0.0	0.0	1.0	0.0	-0.4632382127941469	-0.5369906238760906	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
35.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.4634400736421135	-0.4677068635463044	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
38.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	-0.7084399385726579	0.0	0.0	1.0	0.0	-0.4273069818560824	-0.3984231032165182	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
49.0	2012	1.2271746397158534	-0.7041872301062161	1.0001858145622522	-1.001438600523276	0.0	1.0	0.0	0.0	-0.3911738900700514	-0.4677068635463044	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
46.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	-1.2262643812797096	0.0	1.0	0.0	0.0	-0.4634400736421135	-0.6755581445356631	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
60.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601356	-1.367595775425577	0.0	0.0	1.0	0.0	-0.4454744581730813	-0.6062743842058769	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
52.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230715	-1.41580128201101	0.0	0.0	1.0	0.0	-0.4452725973251146	-0.6062743842058769	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
48.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139925	-1.3675957754255772	0.0	0.0	1.0	0.0	-0.4091395055390836	-0.4677068635463044	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
52.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819836	-1.2262643812797098	0.0	0.0	1.0	0.0	-0.3279914446564886	-0.5369906238760906	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
55.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161088	-1.0014386005232767	0.0	0.0	1.0	0.0	-0.264808999242926	-0.5369906238760906	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
64.0	2012	1.2271746397158534	-0.7041872301062161	-1.223760622456625	-0.7084399385726589	0.0	0.0	1.0	0.0	-0.1836609383603311	-0.3291393428867319	-0.360034756701469	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
58.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531734	-0.3672357700366072	0.0	0.0	1.0	0.0	-0.0843454011607373	-0.3291393428867319	-0.360034756701469	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
55.0	2012	1.2271746397158534	-0.7041872301062161	-1.4131613153870397	-0.0010785951343066	0.0	0.0	1.0	0.0	0.0149701360388563	-0.3291393428867319	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
61.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531736	0.3650785797679938	0.0	1.0	0.0	0.0	0.1142856732384501	-0.3291393428867319	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
63.0	2012	1.2271746397158534	-0.7041872301062161	-1.2237606224566255	0.7062827483040456	0.0	1.0	0.0	0.0	-0.418223243697583	-0.2598555825569457	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	0.2482535137430759
12.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161095	0.9992814102546632	1.0	0.0	0.0	0.0	-0.4002576282285508	-0.5369906238760906	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.345334126976664
11.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819846	1.2241071910110966	1.0	0.0	0.0	0.0	-0.3820901519115519	-1.0912607065143805	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.345334126976664
11.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139936	1.365438585156964	1.0	0.0	0.0	0.0	-0.264808999242926	-0.952693185854808	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	0.442414740210252
11.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230713	1.4136440917423974	1.0	0.0	0.0	0.0	-0.1023110166297695	-0.8141256651952355	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.442414740210252
10.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601352	1.3654385851569646	1.0	0.0	0.0	0.0	0.078152581452419	-0.952693185854808	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.5394953534438401
8.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	1.224107191011097	1.0	0.0	0.0	0.0	0.2586161795346076	-1.0912607065143805	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.442414740210252
7.0	2012	1.2271746397158534	-0.7041872301062161	1.000185814562252	0.9992814102546635	1.0	0.0	0.0	0.0	0.3758973322032337	-1.0912607065143805	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.442414740210252
8.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	0.7062827483040456	1.0	0.0	0.0	0.0	0.5383953148163901	-1.0912607065143805	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.345334126976664
15.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	0.3650785797679944	1.0	0.0	0.0	0.0	0.6556764674850161	-1.0912607065143805	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	0.345334126976664
17.0	2012	1.2271746397158534	-0.7041872301062161	1.414250720633182	-0.0010785951343063	0.0	0.0	0.0	1.0	0.7549920046846098	-1.0219769461845942	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	0.345334126976664
32.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	-0.3672357700366072	0.0	0.0	0.0	1.0	-0.4634400736421135	-0.952693185854808	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	0.345334126976664
20.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	-0.7084399385726579	1.0	0.0	0.0	0.0	-0.4002576282285508	-1.160544466844167	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	0.2482535137430759
24.0	2012	1.2271746397158534	-0.7041872301062161	1.0001858145622522	-1.001438600523276	0.0	0.0	1.0	0.0	-0.4452725973251146	-1.0912607065143805	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	0.2482535137430759
26.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	-1.2262643812797096	0.0	0.0	1.0	0.0	-0.418223243697583	-1.160544466844167	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
28.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601356	-1.367595775425577	0.0	0.0	1.0	0.0	-0.3009420910289571	-1.160544466844167	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
34.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230715	-1.41580128201101	1.0	0.0	0.0	0.0	-0.1836609383603311	-1.0912607065143805	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
24.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139925	-1.3675957754255772	0.0	0.0	1.0	0.0	-0.3820901519115519	-1.0219769461845942	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
39.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819836	-1.2262643812797098	1.0	0.0	0.0	0.0	-0.3189077064979893	-1.0219769461845942	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
35.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161088	-1.0014386005232767	1.0	0.0	0.0	0.0	-0.3009420910289571	-0.952693185854808	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
32.0	2012	1.2271746397158534	-0.7041872301062161	-1.223760622456625	-0.7084399385726589	1.0	0.0	0.0	0.0	-0.1836609383603311	-1.160544466844167	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.7225526185928048
27.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531734	-0.3672357700366072	1.0	0.0	0.0	0.0	-0.0663797856917051	-1.160544466844167	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.7225526185928048
10.0	2012	1.2271746397158534	-0.7041872301062161	-1.4131613153870397	-0.0010785951343066	1.0	0.0	0.0	0.0	0.0961181969214512	-1.2298282271739531	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
18.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531736	0.3650785797679938	1.0	0.0	0.0	0.0	0.195433734121045	-1.0912607065143805	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
19.0	2012	1.2271746397158534	-0.7041872301062161	-1.2237606224566255	0.7062827483040456	1.0	0.0	0.0	0.0	0.2586161795346076	-1.160544466844167	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.5283913921256287
15.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161095	0.9992814102546632	1.0	0.0	0.0	0.0	0.3397642404172026	-1.2298282271739531	-0.360034756701469	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
27.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819846	1.2241071910110966	1.0	0.0	0.0	0.0	0.4570453930858286	-1.2991119875037394	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	-0.5283913921256287
25.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139936	1.365438585156964	0.0	1.0	0.0	0.0	0.5563609302854222	-1.2991119875037394	-0.5242916406219966	-0.1374100949985415	-0.0710580855827398	-0.5283913921256287
18.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230713	1.4136440917423974	0.0	0.0	1.0	0.0	-0.4634400736421135	-1.0219769461845942	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	-0.5283913921256287
25.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601352	1.3654385851569646	0.0	0.0	1.0	0.0	-0.4452725973251146	-1.2298282271739531	-0.6064200825822604	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
25.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	1.224107191011097	0.0	0.0	1.0	0.0	-0.3459570601255208	-1.2298282271739531	-0.770676966502788	-0.1374100949985415	-0.0710580855827398	-0.7225526185928048
9.0	2012	1.2271746397158534	-0.7041872301062161	1.000185814562252	0.9992814102546635	0.0	0.0	1.0	0.0	-0.3098239683394898	-1.2298282271739531	-0.770676966502788	-0.1374100949985415	-0.0710580855827398	-0.8196332318263929
9.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	0.7062827483040456	0.0	1.0	0.0	0.0	-0.2736908765534588	-1.0912607065143805	-0.6064200825822604	-0.1374100949985415	-0.0710580855827398	-0.8196332318263929
30.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	0.3650785797679944	1.0	0.0	0.0	0.0	-0.4634400736421135	-1.2298282271739531	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.7225526185928048
19.0	2012	1.2271746397158534	-0.7041872301062161	1.414250720633182	-0.0010785951343063	1.0	0.0	0.0	0.0	-0.3370751828149881	-1.160544466844167	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.7225526185928048
10.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	-0.3672357700366072	1.0	0.0	0.0	0.0	-0.2197940301463621	-1.0219769461845942	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
11.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	-0.7084399385726579	1.0	0.0	0.0	0.0	-0.0572960475332057	-0.952693185854808	0.05060745309985	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
32.0	2012	1.2271746397158534	-0.7041872301062161	1.0001858145622522	-1.001438600523276	1.0	0.0	0.0	0.0	0.042019489666388	-0.8834094255250218	0.2148643370203777	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
22.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	-1.2262643812797096	1.0	0.0	0.0	0.0	0.1593006423350139	-0.8834094255250218	0.3791212209409053	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
21.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601356	-1.367595775425577	1.0	0.0	0.0	0.0	0.3577298558862348	-0.952693185854808	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
21.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230715	-1.41580128201101	1.0	0.0	0.0	0.0	0.5202278384993912	-0.952693185854808	0.6255065468216967	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
14.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139925	-1.3675957754255772	1.0	0.0	0.0	0.0	0.6827258211125478	-1.0219769461845942	0.7076349887819606	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
18.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819836	-1.2262643812797098	1.0	0.0	0.0	0.0	0.8270563274087052	-1.160544466844167	0.6255065468216967	-0.1374100949985415	-0.0710580855827398	-0.5283913921256287
22.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161088	-1.0014386005232767	1.0	0.0	0.0	0.0	1.0707023709044567	-1.160544466844167	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
18.0	2012	1.2271746397158534	-0.7041872301062161	-1.223760622456625	-0.7084399385726589	1.0	0.0	0.0	0.0	1.2691315844556774	-1.2298282271739531	0.4612496629011691	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
10.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531734	-0.3672357700366072	1.0	0.0	0.0	0.0	1.4675607980068983	-1.2298282271739531	0.3791212209409053	-0.1374100949985415	-0.0710580855827398	-0.6254720053592168
11.0	2012	1.2271746397158534	-0.7041872301062161	-1.4131613153870397	-0.0010785951343066	1.0	0.0	0.0	0.0	1.6300587806200546	-1.160544466844167	0.3791212209409053	-0.1374100949985415	-0.0710580855827398	-0.5283913921256287
11.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531736	0.3650785797679938	1.0	0.0	0.0	0.0	1.810522378702244	-1.2298282271739531	0.2969927789806415	-0.1374100949985415	-0.0710580855827398	-0.4313107788920406
10.0	2012	1.2271746397158534	-0.7041872301062161	-1.2237606224566255	0.7062827483040456	1.0	0.0	0.0	0.0	1.9730203613154	-1.2298282271739531	0.2148643370203777	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
11.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161095	0.9992814102546632	0.0	0.0	0.0	1.0	2.1173508676115573	-1.2298282271739531	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
11.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819846	1.2241071910110966	1.0	0.0	0.0	0.0	-0.4002576282285508	-1.160544466844167	0.1327358950601138	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
11.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139936	1.365438585156964	1.0	0.0	0.0	0.0	-0.418223243697583	-1.0912607065143805	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
19.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230713	1.4136440917423974	1.0	0.0	0.0	0.0	-0.3009420910289571	-1.0912607065143805	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
22.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601352	1.3654385851569646	1.0	0.0	0.0	0.0	-0.2377596456153943	-1.2991119875037394	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
23.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	1.224107191011097	1.0	0.0	0.0	0.0	-0.0752616630022379	-1.2298282271739531	0.2148643370203777	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
11.0	2012	1.2271746397158534	-0.7041872301062161	1.000185814562252	0.9992814102546635	1.0	0.0	0.0	0.0	0.0690688432939196	-1.160544466844167	0.1327358950601138	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
9.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	0.7062827483040456	1.0	0.0	0.0	0.0	0.2133993495900772	-1.160544466844167	0.2148643370203777	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
11.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	0.3650785797679944	1.0	0.0	0.0	0.0	0.3306805022587031	-1.0912607065143805	0.2969927789806415	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
12.0	2012	1.2271746397158534	-0.7041872301062161	1.414250720633182	-0.0010785951343063	1.0	0.0	0.0	0.0	0.4479616549273291	-1.0912607065143805	0.2969927789806415	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
8.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	-0.3672357700366072	1.0	0.0	0.0	0.0	0.5472771921269229	-1.0219769461845942	0.4612496629011691	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
17.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	-0.7084399385726579	1.0	0.0	0.0	0.0	0.6645583447955489	-1.0912607065143805	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
14.0	2012	1.2271746397158534	-0.7041872301062161	1.0001858145622522	-1.001438600523276	1.0	0.0	0.0	0.0	0.7638738819951425	-1.0219769461845942	0.4612496629011691	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
13.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	-1.2262643812797096	1.0	0.0	0.0	0.0	0.8270563274087052	-1.160544466844167	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
13.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601356	-1.367595775425577	1.0	0.0	0.0	0.0	0.9082043882913002	-1.160544466844167	0.6255065468216967	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
31.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230715	-1.41580128201101	1.0	0.0	0.0	0.0	1.0525348945874575	-1.0912607065143805	0.6255065468216967	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
22.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139925	-1.3675957754255772	1.0	0.0	0.0	0.0	1.296180938083209	-0.952693185854808	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
25.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819836	-1.2262643812797098	1.0	0.0	0.0	0.0	1.5218613661099285	-0.952693185854808	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
13.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161088	-1.0014386005232767	1.0	0.0	0.0	0.0	1.7202905796611487	-0.952693185854808	0.2969927789806415	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
17.0	2012	1.2271746397158534	-0.7041872301062161	-1.223760622456625	-0.7084399385726589	1.0	0.0	0.0	0.0	1.9187197932123696	-0.952693185854808	0.1327358950601138	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
17.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531734	-0.3672357700366072	1.0	0.0	0.0	0.0	2.1171490067635905	-0.952693185854808	0.05060745309985	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
13.0	2012	1.2271746397158534	-0.7041872301062161	-1.4131613153870397	-0.0010785951343066	1.0	0.0	0.0	0.0	2.360795050259342	-0.952693185854808	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.3342301656584525
16.0	2012	1.2271746397158534	-0.7041872301062161	-1.3649904509531736	0.3650785797679938	1.0	0.0	0.0	0.0	2.586475478286061	-0.952693185854808	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	-0.2371495524248644
12.0	2012	1.2271746397158534	-0.7041872301062161	-1.2237606224566255	0.7062827483040456	1.0	0.0	0.0	0.0	2.81215590631278	-1.0219769461845942	0.05060745309985	-0.1374100949985415	-0.0710580855827398	-0.1400689391912764
13.0	2012	1.2271746397158534	-0.7041872301062161	-0.9990964093161095	0.9992814102546632	1.0	0.0	0.0	0.0	2.974653888925937	-0.952693185854808	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	-0.0429883259576883
27.0	2012	1.2271746397158534	-0.7041872301062161	-0.7063083063819846	1.2241071910110966	1.0	0.0	0.0	0.0	3.091935041594563	-0.8834094255250218	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
15.0	2012	1.2271746397158534	-0.7041872301062161	-0.3653493390139936	1.365438585156964	1.0	0.0	0.0	0.0	3.1912505787941563	-0.7448419048654493	-0.1136494308206775	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
15.0	2012	1.2271746397158534	-0.7041872301062161	0.0005447026230713	1.4136440917423974	0.0	0.0	0.0	1.0	3.335581085090314	-0.6755581445356631	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
20.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601352	1.3654385851569646	0.0	0.0	0.0	1.0	-0.418223243697583	-0.6755581445356631	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
20.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	1.224107191011097	0.0	0.0	0.0	1.0	-0.3550407982840203	-0.6755581445356631	-0.4421631986617328	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
17.0	2012	1.2271746397158534	-0.7041872301062161	1.000185814562252	0.9992814102546635	0.0	1.0	0.0	0.0	-0.2918583528704576	-0.5369906238760906	-0.2779063147412052	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
24.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	0.7062827483040456	0.0	0.0	1.0	0.0	-0.4634400736421135	-0.4677068635463044	-0.1957778727809413	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
36.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	0.3650785797679944	0.0	1.0	0.0	0.0	-0.4634400736421135	-0.4677068635463044	-0.0315209888604137	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
37.0	2012	1.2271746397158534	-0.7041872301062161	1.414250720633182	-0.0010785951343063	0.0	1.0	0.0	0.0	-0.4723219509526463	-0.4677068635463044	0.1327358950601138	-0.1374100949985415	-0.0710580855827398	0.0540922872758997
38.0	2012	1.2271746397158534	-0.7041872301062161	1.366079856199316	-0.3672357700366072	0.0	0.0	0.0	1.0	-0.4632382127941469	-0.3291393428867319	0.1327358950601138	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
44.0	2012	1.2271746397158534	-0.7041872301062161	1.2248500277027683	-0.7084399385726579	0.0	0.0	1.0	0.0	-0.4634400736421135	-0.5369906238760906	0.3791212209409053	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
51.0	2012	1.2271746397158534	-0.7041872301062161	1.0001858145622522	-1.001438600523276	0.0	1.0	0.0	0.0	-0.4452725973251146	-0.6755581445356631	0.3791212209409053	-0.1374100949985415	-0.0710580855827398	0.2482535137430759
49.0	2012	1.2271746397158534	-0.7041872301062161	0.7073977116281266	-1.2262643812797096	1.0	0.0	0.0	0.0	-0.4634400736421135	-0.6755581445356631	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
37.0	2012	1.2271746397158534	-0.7041872301062161	0.3664387442601356	-1.367595775425577	1.0	0.0	0.0	0.0	-0.4452725973251146	-0.6755581445356631	0.5433781048614329	-0.1374100949985415	-0.0710580855827398	0.1511729005094878
